highest,episode,time
1,19,00:00:08
2,27,00:00:12
3,40,00:00:17
4,46,00:00:20
5,54,00:00:21
6,60,00:00:23
7,69,00:00:31
8,79,00:00:32
9,84,00:00:33
10,89,00:00:39
11,98,00:00:41
12,105,00:00:44
13,107,00:00:54
14,121,00:01:25
15,113,00:01:27
16,128,00:01:50
17,142,00:03:09
18,147,00:03:22
19,153,00:03:48
20,162,00:03:48
21,170,00:03:51
22,164,00:03:55
23,154,00:04:01
24,169,00:04:08
25,171,00:04:12
26,181,00:04:14
27,203,00:04:43
28,206,00:05:22
29,198,00:05:28
30,211,00:05:30
31,220,00:05:33
32,235,00:06:02
33,237,00:06:06
34,240,00:06:09
35,223,00:06:10
36,242,00:06:10
37,245,00:06:13
38,247,00:06:13
39,238,00:06:21
40,239,00:06:21
41,248,00:06:50
42,265,00:06:50
43,258,00:07:00
44,270,00:07:08
45,280,00:08:46
46,291,00:08:46
47,293,00:08:46
48,298,00:08:47
49,314,00:09:03
50,303,00:09:04
51,312,00:09:20
52,294,00:09:30
53,313,00:09:51
54,332,00:10:17
55,341,00:10:49
56,342,00:11:10
57,346,00:11:10
58,376,00:12:00
59,374,00:12:01
60,373,00:12:08
61,377,00:12:28
62,402,00:13:18
63,455,00:14:57
64,460,00:15:25
65,444,00:15:29
66,469,00:16:31
67,475,00:16:32
68,502,00:17:28
69,494,00:17:48
70,513,00:17:56
71,498,00:17:59
72,515,00:18:02
73,698,00:24:48
74,687,00:24:48
75,719,00:25:43
76,730,00:26:14
77,740,00:26:16
78,890,00:30:57
79,908,00:30:58
80,932,00:31:59
81,1053,00:35:31
82,1052,00:35:33
83,1062,00:35:44
84,1055,00:35:44
85,1060,00:35:44
86,1066,00:36:06
87,1080,00:36:32
88,1079,00:36:33
89,1202,00:39:32
90,2037,00:59:13
91,2054,00:59:31
92,2057,00:59:39
93,2050,00:59:40
