highest,episode,time
1,39,00:01:15
2,54,00:02:00
3,62,00:02:36
4,63,00:02:38
5,70,00:02:46
6,82,00:03:18
7,90,00:03:24
8,115,00:04:17
9,126,00:04:24
10,123,00:04:40
