highest,episode,time
1,22,00:00:07
2,81,00:00:29
3,83,00:00:30
4,90,00:00:32
5,89,00:00:34
6,115,00:00:42
7,112,00:00:43
8,121,00:00:44
9,123,00:00:46
10,125,00:00:46
11,129,00:00:47
12,120,00:00:47
13,143,00:00:53
14,140,00:00:55
15,153,00:01:00
16,164,00:01:02
17,174,00:01:09
18,184,00:01:10
19,223,00:01:27
20,215,00:01:28
21,218,00:01:30
22,265,00:01:49
23,263,00:01:50
24,271,00:01:54
25,279,00:01:58
26,281,00:01:59
27,282,00:02:01
28,284,00:02:01
29,290,00:02:05
30,292,00:02:09
31,304,00:02:15
32,301,00:02:16
33,302,00:02:16
34,308,00:02:20
35,315,00:02:20
36,313,00:02:23
37,323,00:02:24
38,331,00:02:29
39,334,00:02:36
40,347,00:02:36
41,354,00:02:43
42,359,00:02:43
43,373,00:02:54
44,384,00:02:56
45,376,00:02:57
46,375,00:02:58
47,389,00:02:58
48,392,00:03:05
49,403,00:03:07
50,413,00:03:12
51,421,00:03:19
52,426,00:03:19
53,424,00:03:20
54,432,00:03:25
55,428,00:03:25
56,456,00:03:32
57,439,00:03:32
58,458,00:03:34
59,443,00:03:36
60,468,00:03:37
61,480,00:03:42
62,461,00:03:42
63,481,00:03:42
64,463,00:03:42
65,464,00:03:43
66,476,00:03:44
67,483,00:03:44
68,484,00:03:46
69,550,00:04:18
70,683,00:05:06
71,674,00:05:07
72,691,00:05:09
73,692,00:05:10
74,709,00:05:16
75,713,00:05:16
76,717,00:05:17
77,723,00:05:17
78,768,00:05:31
79,763,00:05:32
80,775,00:05:34
81,779,00:05:36
82,796,00:05:43
83,819,00:05:50
84,833,00:05:52
85,840,00:05:55
86,829,00:05:57
87,849,00:05:58
88,1211,00:07:48
89,1204,00:07:49
90,1355,00:08:18
91,1360,00:08:21
92,1354,00:08:21
93,1365,00:08:22
94,1925,00:10:37
95,3771,00:17:18
96,4406,00:19:27
97,4700,00:20:27
98,11116,00:42:06
99,16296,00:58:43
100,17328,01:01:59
