highest,episode,time
1,2,00:00:06
2,66,00:00:32
3,69,00:00:34
4,95,00:00:42
5,93,00:00:44
6,98,00:00:48
7,112,00:00:54
8,114,00:00:58
9,119,00:00:59
10,175,00:01:28
11,181,00:01:29
12,183,00:01:30
13,276,00:02:20
14,289,00:02:21
15,433,00:03:28
16,431,00:03:29
17,434,00:03:31
18,439,00:03:32
19,441,00:03:35
20,453,00:03:39
21,444,00:03:39
22,455,00:03:39
23,452,00:03:40
24,467,00:03:46
25,493,00:03:56
26,502,00:03:58
27,516,00:04:05
28,517,00:04:05
29,530,00:04:07
30,527,00:04:08
31,529,00:04:10
32,585,00:04:31
33,604,00:04:40
34,603,00:04:40
35,611,00:04:43
36,665,00:05:00
37,672,00:05:01
38,652,00:05:01
39,682,00:05:09
40,687,00:05:13
41,723,00:05:21
42,722,00:05:22
43,745,00:05:28
44,739,00:05:29
45,806,00:05:51
46,804,00:05:53
47,842,00:06:02
48,834,00:06:02
49,846,00:06:04
50,840,00:06:06
51,851,00:06:06
52,848,00:06:07
53,861,00:06:07
54,864,00:06:08
55,857,00:06:08
56,856,00:06:08
57,868,00:06:09
58,865,00:06:10
59,876,00:06:10
60,882,00:06:13
61,891,00:06:18
62,895,00:06:20
63,890,00:06:21
64,940,00:06:31
65,938,00:06:31
66,946,00:06:35
67,1017,00:06:57
68,1023,00:06:59
69,1057,00:07:09
70,1054,00:07:10
71,1062,00:07:10
72,1068,00:07:11
73,1101,00:07:24
74,1122,00:07:29
75,1128,00:07:31
76,1129,00:07:32
77,1246,00:08:06
78,1240,00:08:08
79,1451,00:09:07
80,1461,00:09:08
81,1452,00:09:12
82,1475,00:09:12
83,1495,00:09:17
84,1496,00:09:17
85,1511,00:09:24
86,1890,00:10:58
87,1895,00:10:59
88,1915,00:11:06
89,1940,00:11:10
90,2736,00:13:51
91,2734,00:13:52
92,2802,00:14:04
93,2807,00:14:06
94,2851,00:14:13
95,2856,00:14:14
96,8615,00:33:55
97,8602,00:33:55
98,10825,00:40:29
