highest,episode,time
1,35,00:00:11
2,44,00:00:12
3,55,00:00:15
4,58,00:00:19
5,70,00:00:22
6,62,00:00:22
7,77,00:00:25
8,82,00:00:26
9,101,00:00:27
10,102,00:00:29
11,83,00:00:30
12,88,00:00:30
13,89,00:00:31
14,111,00:00:33
15,107,00:00:35
16,109,00:00:37
17,125,00:00:38
18,127,00:00:38
19,148,00:00:41
20,146,00:00:42
21,160,00:00:47
22,152,00:00:47
23,158,00:00:48
24,145,00:00:48
25,211,00:01:02
26,216,00:01:02
27,242,00:01:08
28,244,00:01:09
29,267,00:01:17
30,286,00:01:18
31,289,00:01:20
32,295,00:01:21
33,307,00:01:25
34,308,00:01:26
35,358,00:01:39
36,363,00:01:42
37,502,00:02:14
38,511,00:02:16
39,520,00:02:17
40,543,00:02:24
41,572,00:02:32
42,565,00:02:32
43,618,00:02:45
44,634,00:02:48
45,629,00:02:48
46,650,00:02:49
47,649,00:02:50
48,652,00:02:50
49,654,00:02:51
50,666,00:02:52
51,659,00:02:52
52,660,00:02:52
53,954,00:04:00
54,935,00:04:00
55,959,00:04:01
56,1008,00:04:15
57,1017,00:04:15
58,1023,00:04:16
59,1024,00:04:17
60,1013,00:04:17
61,1029,00:04:17
62,1105,00:04:35
63,1110,00:04:36
64,1142,00:04:41
65,1345,00:05:28
66,1331,00:05:29
67,1352,00:05:29
68,1356,00:05:31
69,1510,00:05:59
70,1737,00:06:41
71,1753,00:06:44
72,1758,00:06:44
73,1755,00:06:44
74,1745,00:06:44
75,2098,00:07:43
76,2090,00:07:43
77,2360,00:08:26
78,2495,00:08:55
79,2525,00:08:55
80,2546,00:08:58
81,2558,00:08:59
82,2729,00:09:28
83,2722,00:09:29
84,2744,00:09:31
85,3018,00:10:18
86,3019,00:10:19
87,3016,00:10:19
88,3036,00:10:21
89,3048,00:10:23
90,3052,00:10:24
91,3069,00:10:27
92,3086,00:10:29
93,3098,00:10:33
94,3101,00:10:33
95,11639,00:26:49
96,12285,00:27:51
