highest,episode,time
1,47,00:00:19
2,52,00:00:22
3,51,00:00:24
4,69,00:00:31
5,83,00:00:38
6,79,00:00:41
7,84,00:00:41
8,98,00:00:49
9,93,00:00:49
10,109,00:00:54
11,108,00:00:54
12,116,00:00:57
13,110,00:00:57
14,118,00:00:58
15,121,00:01:01
16,129,00:01:01
17,117,00:01:01
18,124,00:01:03
19,150,00:01:10
20,134,00:01:11
21,273,00:01:55
22,278,00:01:57
23,275,00:02:01
24,285,00:02:02
25,293,00:02:03
26,296,00:02:03
27,304,00:02:05
28,302,00:02:05
29,308,00:02:07
30,579,00:03:21
31,581,00:03:22
32,582,00:03:22
33,577,00:03:23
34,571,00:03:23
35,569,00:03:24
36,590,00:03:25
37,629,00:03:38
38,630,00:03:38
39,612,00:03:39
40,628,00:03:39
41,749,00:04:19
42,753,00:04:20
43,791,00:04:33
44,806,00:04:35
45,809,00:04:35
46,1694,00:08:58
47,1683,00:09:01
48,1702,00:09:02
49,1708,00:09:02
50,1700,00:09:03
51,1709,00:09:03
52,1718,00:09:05
53,1724,00:09:08
54,1721,00:09:08
55,1732,00:09:11
56,1740,00:09:13
57,1760,00:09:21
58,1762,00:09:22
59,1800,00:09:32
60,1804,00:09:33
61,2041,00:10:40
62,2046,00:10:41
63,2134,00:11:10
64,2130,00:11:10
65,2323,00:12:08
66,2327,00:12:09
67,2348,00:12:15
68,2360,00:12:17
69,2358,00:12:17
70,2363,00:12:18
71,2371,00:12:21
72,2391,00:12:25
73,2788,00:14:23
74,2780,00:14:23
75,2790,00:14:23
76,3038,00:15:25
77,3046,00:15:27
78,3067,00:15:30
79,3273,00:16:21
80,3282,00:16:21
81,3461,00:17:07
82,3470,00:17:07
83,3468,00:17:08
84,3476,00:17:11
85,3485,00:17:13
86,3825,00:18:26
87,3819,00:18:27
88,6196,00:27:01
89,6873,00:29:05
90,6884,00:29:06
91,7569,00:31:09
92,7693,00:31:31
93,7709,00:31:33
94,7721,00:31:35
95,7725,00:31:37
